ImageNumber,AreaShape_Center_X,Number_Object_Number
1348,1163,6
1348,897,7
1348,1098,8
1348,753,9
1348,831,10
1348,393,11
1348,429,12
1348,582,13
1348,505,14
1348,1024,15
1348,293,16
1348,326,17
1348,539,18
1348,219,19
1348,32,20
1348,188,21
1348,172,22
1348,949,23
1348,141,24
1349,1128,1
1349,780,2
1349,664,3
1349,764,4
1349,1206,5
1349,1171,6
1349,863,7
1349,1162,8
1349,897,9
1349,753,10
1349,831,11
1349,1098,12
1349,393,13
1349,428,14
1349,582,15
1349,1024,16
1349,293,17
1349,327,18
1349,506,19
1349,538,20
1349,221,21
1349,32,22
1349,187,23
1349,173,24
1349,949,25
1349,142,26
1350,1131,1
1350,777,2
1350,1205,3
1350,663,4
1350,764,5
1350,1163,6
1350,898,7
1350,1099,8
1350,753,9
1350,831,10
1350,393,11
1350,429,12
1350,578,13
1350,506,14
1350,1024,15
1350,233,16
1350,293,17
1350,327,18
1350,538,19
1350,33,20
1350,220,21
1350,187,22
1350,172,23
1350,948,24
1350,142,25
1351,1131,1
1351,777,2
1351,1205,3
1351,664,4
1351,763,5
1351,1163,6
1351,898,7
1351,1098,8
1351,754,9
1351,831,10
1351,393,11
1351,430,12
1351,577,13
1351,1024,14
1351,294,15
1351,327,16
1351,505,17
1351,539,18
1351,242,19
1351,221,20
1351,34,21
1351,188,22
1351,172,23
1351,953,24
1351,142,25
1351,945,26
1352,1135,1
1352,777,2
1352,665,3
1352,1205,4
1352,762,5
1352,1163,6
1352,898,7
1352,1098,8
1352,754,9
1352,831,10
1352,392,11
1352,428,12
1352,577,13
1352,1024,14
1352,253,15
1352,293,16
1352,326,17
1352,506,18
1352,539,19
1352,34,20
1352,222,21
1352,188,22
1352,172,23
1352,948,24
1352,142,25
1353,1139,1
1353,778,2
1353,1205,3
1353,664,4
1353,765,5
1353,863,6
1353,1161,7
1353,897,8
1353,1098,9
1353,753,10
1353,831,11
1353,393,12
1353,431,13
1353,578,14
1353,1024,15
1353,292,16
1353,325,17
1353,505,18
1353,538,19
1353,266,20
1353,219,21
1353,36,22
1353,188,23
1353,172,24
1353,951,25
1353,141,26
1354,1144,1
1354,778,2
1354,1205,3
1354,665,4
1354,765,5
1354,1156,6
1354,1163,7
1354,897,8
1354,1098,9
1354,753,10
1354,830,11
1354,393,12
1354,428,13
1354,578,14
1354,506,15
1354,1024,16
1354,294,17
1354,326,18
1354,538,19
1354,220,20
1354,273,21
1354,188,22
1354,46,23
1354,172,24
1354,948,25
1354,142,26
1355,664,1
1355,779,2
1355,1147,3
1355,1205,4
1355,763,5
1355,1162,6
1355,897,7
1355,753,8
1355,830,9
1355,1098,10
1355,393,11
1355,429,12
1355,581,13
1355,1024,14
1355,293,15
1355,326,16
1355,506,17
1355,273,18
1355,538,19
1355,220,20
1355,188,21
1355,48,22
1355,172,23
1355,948,24
1355,142,25
1356,777,1
1356,1206,2
1356,664,3
1356,763,4
1356,1150,5
1356,1162,6
1356,897,7
1356,1098,8
1356,753,9
1356,830,10
1356,392,11
1356,428,12
1356,583,13
1356,506,14
1356,1024,15
1356,293,16
1356,326,17
1356,539,18
1356,222,19
1356,273,20
1356,188,21
1356,172,22
1356,50,23
1356,946,24
1356,142,25
1357,777,1
1357,764,2
1357,1206,3
1357,664,4
1357,863,5
1357,1155,6
1357,897,7
1357,1098,8
1357,753,9
1357,830,10
1357,393,11
1357,429,12
1357,582,13
1357,505,14
1357,1024,15
1357,293,16
1357,326,17
1357,539,18
1357,274,19
1357,221,20
1357,187,21
1357,172,22
1357,50,23
1357,942,24
1357,952,25
1357,142,26
1358,665,1
1358,766,2
1358,777,3
1358,1146,4
1358,1205,5
1358,863,6
1358,1161,7
1358,898,8
1358,1098,9
1358,754,10
1358,830,11
1358,393,12
1358,428,13
1358,582,14
1358,505,15
1358,1025,16
1358,294,17
1358,327,18
1358,538,19
1358,274,20
1358,219,21
1358,187,22
1358,172,23
1358,51,24
1358,948,25
1358,142,26
1359,777,1
1359,664,2
1359,1147,3
1359,1206,4
1359,763,5
1359,1162,6
1359,863,7
1359,897,8
1359,1098,9
1359,753,10
1359,830,11
1359,393,12
1359,428,13
1359,581,14
1359,506,15
1359,1025,16
1359,294,17
1359,327,18
1359,538,19
1359,283,20
1359,219,21
1359,187,22
1359,172,23
1359,51,24
1359,948,25
1359,141,26
1360,777,1
1360,663,2
1360,1205,3
1360,764,4
1360,1152,5
1360,1162,6
1360,898,7
1360,1098,8
1360,754,9
1360,830,10
1360,1230,11
1360,393,12
1360,431,13
1360,581,14
1360,1024,15
1360,291,16
1360,327,17
1360,506,18
1360,539,19
1360,221,20
1360,187,21
1360,172,22
1360,51,23
1360,142,24
1360,949,25
1361,779,1
1361,1206,2
1361,663,3
1361,764,4
1361,863,5
1361,1162,6
1361,897,7
1361,1098,8
1361,754,9
1361,830,10
1361,393,11
1361,426,12
1361,580,13
1361,1024,14
1361,327,15
1361,506,16
1361,539,17
1361,294,18
1361,222,19
1361,187,20
1361,172,21
1361,51,22
1361,947,23
1361,141,24
1362,778,1
1362,664,2
1362,1205,3
1362,763,4
1362,1151,5
1362,1163,6
1362,1174,7
1362,864,8
1362,897,9
1362,1098,10
1362,753,11
1362,830,12
1362,1230,13
1362,393,14
1362,426,15
1362,581,16
1362,1025,17
1362,294,18
1362,308,19
1362,326,20
1362,506,21
1362,538,22
1362,220,23
1362,187,24
1362,172,25
1362,51,26
1362,947,27
1362,141,28
1363,777,1
1363,1206,2
1363,665,3
1363,763,4
1363,1150,5
1363,1162,6
1363,1175,7
1363,897,8
1363,1098,9
1363,754,10
1363,830,11
1363,393,12
1363,426,13
1363,432,14
1363,583,15
1363,1024,16
1363,294,17
1363,321,18
1363,506,19
1363,539,20
1363,222,21
1363,187,22
1363,172,23
1363,51,24
1363,142,25
1363,949,26
1364,783,1
1364,764,2
1364,1146,3
1364,1205,4
1364,664,5
1364,1162,6
1364,1176,7
1364,898,8
1364,753,9
1364,830,10
1364,1098,11
1364,393,12
1364,428,13
1364,582,14
1364,1024,15
1364,294,16
1364,324,17
1364,506,18
1364,539,19
1364,222,20
1364,187,21
1364,172,22
1364,953,23
1364,52,24
1364,141,25
1364,944,26
1365,784,1
1365,1206,2
1365,665,3
1365,765,4
1365,1152,5
1365,863,6
1365,1163,7
1365,1178,8
1365,897,9
1365,1098,10
1365,754,11
1365,830,12
1365,394,13
1365,426,14
1365,431,15
1365,583,16
1365,1024,17
1365,293,18
1365,507,19
1365,539,20
1365,323,21
1365,219,22
1365,187,23
1365,172,24
1365,53,25
1365,953,26
1365,142,27
1365,945,28
1366,784,1
1366,1205,2
1366,665,3
1366,763,4
1366,1152,5
1366,1162,6
1366,1181,7
1366,897,8
1366,755,9
1366,830,10
1366,1098,11
1366,394,12
1366,428,13
1366,583,14
1366,1025,15
1366,294,16
1366,326,17
1366,507,18
1366,539,19
1366,219,20
1366,187,21
1366,172,22
1366,951,23
1366,52,24
1366,142,25
1367,783,1
1367,665,2
1367,765,3
1367,1206,4
1367,1151,5
1367,1183,6
1367,1162,7
1367,830,8
1367,898,9
1367,1098,10
1367,750,11
1367,393,12
1367,426,13
1367,583,14
1367,1025,15
1367,293,16
1367,328,17
1367,507,18
1367,538,19
1367,221,20
1367,187,21
1367,172,22
1367,952,23
1367,53,24
1367,141,25
1367,945,26
1368,783,1
1368,764,2
1368,1205,3
1368,664,4
1368,1155,5
1368,1163,6
1368,1186,7
1368,863,8
1368,898,9
1368,1098,10
1368,754,11
1368,830,12
1368,394,13
1368,426,14
1368,432,15
1368,584,16
1368,1024,17
1368,294,18
1368,328,19
1368,507,20
1368,539,21
1368,222,22
1368,187,23
1368,172,24
1368,953,25
1368,53,26
1368,142,27
1368,945,28
1369,783,1
1369,663,2
1369,1151,3
1369,1205,4
1369,763,5
1369,1188,6
1369,1163,7
1369,831,8
1369,897,9
1369,1098,10
1369,754,11
1369,394,12
1369,426,13
1369,432,14
1369,583,15
1369,338,16
1369,1025,17
1369,293,18
1369,327,19
1369,507,20
1369,539,21
1369,219,22
1369,187,23
1369,172,24
1369,52,25
1369,141,26
1369,944,27
1369,953,28
1370,783,1
1370,764,2
1370,1205,3
1370,663,4
1370,1151,5
1370,1189,6
1370,1162,7
1370,1098,8
1370,754,9
1370,831,10
1370,897,11
1370,745,12
1370,393,13
1370,426,14
1370,583,15
1370,351,16
1370,1024,17
1370,327,18
1370,508,19
1370,539,20
1370,285,21
1370,223,22
1370,187,23
1370,172,24
1370,54,25
1370,141,26
1370,949,27
1371,782,1
1371,764,2
1371,1149,3
1371,1205,4
1371,664,5
1371,1190,6
1371,862,7
1371,1163,8
1371,1099,9
1371,754,10
1371,830,11
1371,896,12
1371,746,13
1371,393,14
1371,425,15
1371,432,16
1371,582,17
1371,355,18
1371,1024,19
1371,327,20
1371,507,21
1371,538,22
1371,282,23
1371,222,24
1371,187,25
1371,172,26
1371,53,27
1371,141,28
1371,951,29
1372,783,1
1372,1142,2
1372,1207,3
1372,664,4
1372,762,5
1372,1190,6
1372,863,7
1372,1162,8
1372,755,9
1372,830,10
1372,898,11
1372,1099,12
1372,747,13
1372,393,14
1372,426,15
1372,583,16
1372,361,17
1372,1025,18
1372,327,19
1372,508,20
1372,539,21
1372,277,22
1372,222,23
1372,188,24
1372,172,25
1372,945,26
1372,953,27
1372,142,28
1372,55,29
1373,783,1
1373,1143,2
1373,1205,3
1373,664,4
1373,762,5
1373,1191,6
1373,1162,7
1373,754,8
1373,830,9
1373,897,10
1373,1098,11
1373,746,12
1373,393,13
1373,430,14
1373,370,15
1373,584,16
1373,1025,17
1373,327,18
1373,508,19
1373,538,20
1373,222,21
1373,187,22
1373,172,23
1373,945,24
1373,954,25
1373,142,26
1373,57,27
1374,783,1
1374,1145,2
1374,1206,3
1374,665,4
1374,763,5
1374,1189,6
1374,1163,7
1374,754,8
1374,830,9
1374,897,10
1374,1098,11
1374,393,12
1374,426,13
1374,584,14
1374,1024,15
1374,327,16
1374,507,17
1374,539,18
1374,276,19
1374,222,20
1374,187,21
1374,172,22
1374,141,23
1374,945,24
1374,953,25
1374,57,26
1375,783,1
1375,1204,2
1375,664,3
1375,763,4
1375,1150,5
1375,1163,6
1375,1188,7
1375,830,8
1375,897,9
1375,1099,10
1375,745,11
1375,753,12
1375,425,13
1375,392,14
1375,432,15
1375,583,16
1375,1025,17
1375,327,18
1375,508,19
1375,539,20
1375,277,21
1375,219,22
1375,185,23
1375,172,24
1375,141,25
1375,952,26
1375,57,27
1376,783,1
1376,1142,2
1376,665,3
1376,1206,4
1376,762,5
1376,1190,6
1376,863,7
1376,1163,8
1376,897,9
1376,830,10
1376,1098,11
1376,751,12
1376,425,13
1376,394,14
1376,431,15
1376,583,16
1376,1024,17
1376,325,18
1376,507,19
1376,539,20
1376,274,21
1376,219,22
1376,185,23
1376,172,24
1376,141,25
1376,952,26
1376,57,27
1377,783,1
1377,764,2
1377,1144,3
1377,1206,4
1377,664,5
1377,1188,6
1377,863,7
1377,1163,8
1377,830,9
1377,1099,10
1377,897,11
1377,411,12
1377,753,13
1377,393,14
1377,426,15
1377,584,16
1377,1024,17
1377,507,18
1377,539,19
1377,325,20
1377,221,21
1377,271,22
1377,187,23
1377,172,24
1377,142,25
1377,953,26
1377,57,27
1378,783,1
1378,1149,2
1378,1206,3
1378,664,4
1378,762,5
1378,1189,6
1378,1163,7
1378,830,8
1378,897,9
1378,1099,10
1378,752,11
1378,393,12
1378,426,13
1378,583,14
1378,1025,15
1378,325,16
1378,507,17
1378,539,18
1378,221,19
1378,270,20
1378,187,21
1378,172,22
1378,142,23
1378,951,24
1378,57,25
1379,783,1
1379,764,2
1379,1143,3
1379,1206,4
1379,664,5
1379,1189,6
1379,863,7
1379,1162,8
1379,830,9
1379,897,10
1379,754,11
1379,1098,12
1379,747,13
1379,393,14
1379,426,15
1379,582,16
1379,1024,17
1379,325,18
1379,507,19
1379,539,20
1379,272,21
1379,222,22
1379,189,23
1379,173,24
1379,944,25
1379,142,26
1379,953,27
1379,60,28
1380,783,1
1380,764,2
1380,1143,3
1380,1206,4
1380,664,5
1380,1190,6
1380,1162,7
1380,830,8
1380,897,9
1380,753,10
1380,1099,11
1380,746,12
1380,393,13
1380,428,14
1380,584,15
1380,1024,16
1380,325,17
1380,508,18
1380,539,19
1380,222,20
1380,271,21
1380,188,22
1380,173,23
1380,953,24
1380,142,25
1380,56,26
1381,783,1
1381,1206,2
1381,664,3
1381,762,4
1381,1148,5
1381,1190,6
1381,1162,7
1381,830,8
1381,1099,9
1381,754,10
1381,897,11
1381,745,12
1381,425,13
1381,393,14
1381,432,15
1381,584,16
1381,449,17
1381,1025,18
1381,201,19
1381,326,20
1381,508,21
1381,539,22
1381,222,23
1381,270,24
1381,188,25
1381,173,26
1381,944,27
1381,952,28
1381,142,29
1381,60,30
1382,782,1
1382,1147,2
1382,1205,3
1382,664,4
1382,762,5
1382,1191,6
1382,1163,7
1382,831,8
1382,898,9
1382,1099,10
1382,751,11
1382,392,12
1382,426,13
1382,584,14
1382,464,15
1382,1025,16
1382,203,17
1382,326,18
1382,508,19
1382,539,20
1382,222,21
1382,268,22
1382,187,23
1382,173,24
1382,946,25
1382,141,26
1382,954,27
1382,60,28
1383,783,1
1383,1144,2
1383,1206,3
1383,664,4
1383,762,5
1383,1191,6
1383,1163,7
1383,830,8
1383,754,9
1383,898,10
1383,1099,11
1383,747,12
1383,392,13
1383,426,14
1383,432,15
1383,582,16
1383,1024,17
1383,327,18
1383,475,19
1383,508,20
1383,541,21
1383,221,22
1383,269,23
1383,187,24
1383,172,25
1383,141,26
1383,953,27
1383,60,28
1384,784,1
1384,1146,2
1384,1205,3
1384,664,4
1384,762,5
1384,1190,6
1384,1163,7
1384,830,8
1384,1099,9
1384,898,10
1384,745,11
1384,753,12
1384,425,13
1384,393,14
1384,432,15
1384,582,16
1384,1025,17
1384,327,18
1384,487,19
1384,507,20
1384,539,21
1384,206,22
1384,222,23
1384,267,24
1384,187,25
1384,173,26
1384,944,27
1384,953,28
1384,141,29
1384,60,30
1385,783,1
1385,764,2
1385,1146,3
1385,1206,4
1385,664,5
1385,1190,6
1385,863,7
1385,1163,8
1385,831,9
1385,752,10
1385,897,11
1385,1098,12
1385,746,13
1385,393,14
1385,427,15
1385,582,16
1385,496,17
1385,1025,18
1385,327,19
1385,507,20
1385,540,21
1385,208,22
1385,268,23
1385,221,24
1385,186,25
1385,172,26
1385,947,27
1385,141,28
1385,59,29
1386,783,1
1386,1143,2
1386,1206,3
1386,664,4
1386,762,5
1386,1190,6
1386,1162,7
1386,830,8
1386,1098,9
1386,753,10
1386,898,11
1386,393,12
1386,427,13
1386,584,14
1386,1025,15
1386,327,16
1386,505,17
1386,538,18
1386,223,19
1386,268,20
1386,187,21
1386,172,22
1386,953,23
1386,141,24
1386,60,25
1387,783,1
1387,1146,2
1387,1206,3
1387,664,4
1387,764,5
1387,1190,6
1387,1163,7
1387,831,8
1387,898,9
1387,1099,10
1387,745,11
1387,753,12
1387,393,13
1387,426,14
1387,583,15
1387,1025,16
1387,327,17
1387,506,18
1387,539,19
1387,209,20
1387,260,21
1387,222,22
1387,186,23
1387,172,24
1387,945,25
1387,141,26
1387,954,27
1387,59,28
1388,783,1
1388,1140,2
1388,1207,3
1388,664,4
1388,763,5
1388,1191,6
1388,1163,7
1388,830,8
1388,1098,9
1388,898,10
1388,746,11
1388,753,12
1388,393,13
1388,426,14
1388,583,15
1388,1025,16
1388,327,17
1388,508,18
1388,539,19
1388,223,20
1388,186,21
1388,172,22
1388,947,23
1388,142,24
1388,955,25
1388,60,26
1389,783,1
1389,1206,2
1389,663,3
1389,762,4
1389,1139,5
1389,1190,6
1389,1163,7
1389,830,8
1389,1099,9
1389,755,10
1389,898,11
1389,393,12
1389,427,13
1389,585,14
1389,1024,15
1389,327,16
1389,510,17
1389,215,18
1389,539,19
1389,223,20
1389,172,21
1389,186,22
1389,945,23
1389,141,24
1389,955,25
1389,60,26
1390,784,1
1390,1140,2
1390,1206,3
1390,663,4
1390,763,5
1390,1189,6
1390,1163,7
1390,830,8
1390,1098,9
1390,755,10
1390,897,11
1390,748,12
1390,430,13
1390,393,14
1390,583,15
1390,521,16
1390,1025,17
1390,327,18
1390,509,19
1390,539,20
1390,222,21
1390,236,22
1390,186,23
1390,172,24
1390,947,25
1390,142,26
1390,955,27
1390,59,28
1391,782,1
1391,1137,2
1391,764,3
1391,1207,4
1391,663,5
1391,863,6
1391,1189,7
1391,1162,8
1391,830,9
1391,1099,10
1391,754,11
1391,898,12
1391,748,13
1391,393,14
1391,428,15
1391,584,16
1391,1025,17
1391,327,18
1391,509,19
1391,536,20
1391,220,21
1391,186,22
1391,172,23
1391,945,24
1391,142,25
1391,954,26
1391,60,27
1392,783,1
1392,1140,2
1392,1207,3
1392,664,4
1392,762,5
1392,1191,6
1392,1163,7
1392,830,8
1392,1098,9
1392,897,10
1392,753,11
1392,393,12
1392,427,13
1392,585,14
1392,1025,15
1392,508,16
1392,538,17
1392,327,18
1392,221,19
1392,237,20
1392,187,21
1392,171,22
1392,945,23
1392,954,24
1392,142,25
1392,60,26
1393,783,1
1393,1138,2
1393,764,3
1393,1208,4
1393,664,5
1393,1190,6
1393,864,7
1393,1162,8
1393,829,9
1393,897,10
1393,1098,11
1393,752,12
1393,393,13
1393,430,14
1393,583,15
1393,1025,16
1393,327,17
1393,508,18
1393,540,19
1393,221,20
1393,236,21
1393,187,22
1393,172,23
1393,947,24
1393,141,25
1393,56,26
1394,1134,1
1394,784,2
1394,763,3
1394,1206,4
1394,664,5
1394,1192,6
1394,1162,7
1394,829,8
1394,898,9
1394,1098,10
1394,754,11
1394,393,12
1394,426,13
1394,588,14
1394,1024,15
1394,327,16
1394,508,17
1394,540,18
1394,550,19
1394,222,20
1394,237,21
1394,187,22
1394,173,23
1394,945,24
1394,952,25
1394,142,26
1394,60,27
1395,784,1
1395,1135,2
1395,1205,3
1395,664,4
1395,763,5
1395,1191,6
1395,864,7
1395,1162,8
1395,830,9
1395,897,10
1395,1098,11
1395,754,12
1395,393,13
1395,426,14
1395,433,15
1395,588,16
1395,1025,17
1395,327,18
1395,508,19
1395,540,20
1395,556,21
1395,243,22
1395,222,23
1395,238,24
1395,187,25
1395,173,26
1395,945,27
1395,142,28
1395,59,29
1396,784,1
1396,1137,2
1396,1207,3
1396,664,4
1396,761,5
1396,1191,6
1396,863,7
1396,1163,8
1396,830,9
1396,1098,10
1396,1220,11
1396,897,12
1396,753,13
1396,393,14
1396,430,15
1396,587,16
1396,1025,17
1396,327,18
1396,508,19
1396,540,20
1396,564,21
1396,221,22
1396,237,23
1396,187,24
1396,173,25
1396,944,26
1396,951,27
1396,142,28
1396,59,29
1397,1137,1
1397,764,2
1397,784,3
1397,1207,4
1397,665,5
1397,1191,6
1397,864,7
1397,1162,8
1397,829,9
1397,755,10
1397,897,11
1397,1098,12
1397,1226,13
1397,746,14
1397,426,15
1397,394,16
1397,433,17
1397,590,18
1397,577,19
1397,1025,20
1397,327,21
1397,508,22
1397,540,23
1397,221,24
1397,237,25
1397,187,26
1397,172,27
1397,945,28
1397,954,29
1397,142,30
1397,60,31
1398,1138,1
1398,665,2
1398,783,3
1398,1191,4
1398,1207,5
1398,762,6
1398,863,7
1398,1163,8
1398,829,9
1398,897,10
1398,1099,11
1398,752,12
1398,393,13
1398,425,14
1398,433,15
1398,585,16
1398,1025,17
1398,508,18
1398,541,19
1398,327,20
1398,222,21
1398,237,22
1398,11,23
1398,187,24
1398,173,25
1398,945,26
1398,142,27
1398,60,28
1399,1135,1
1399,783,2
1399,764,3
1399,1207,4
1399,663,5
1399,1192,6
1399,1163,7
1399,830,8
1399,898,9
1399,1099,10
1399,753,11
1399,426,12
1399,394,13
1399,586,14
1399,1025,15
1399,326,16
1399,508,17
1399,540,18
1399,271,19
1399,222,20
1399,12,21
1399,187,22
1399,173,23
1399,949,24
1399,142,25
1399,59,26
1400,783,1
1400,1140,2
1400,1209,3
1400,664,4
1400,763,5
1400,1192,6
1400,863,7
1400,1163,8
1400,830,9
1400,1099,10
1400,753,11
1400,897,12
1400,746,13
1400,425,14
1400,394,15
1400,588,16
1400,600,17
1400,1025,18
1400,326,19
1400,508,20
1400,541,21
1400,223,22
1400,274,23
1400,238,24
1400,10,25
1400,186,26
1400,173,27
1400,948,28
1400,142,29
1400,60,30
1401,665,1
1401,783,2
1401,1139,3
1401,1208,4
1401,764,5
1401,1192,6
1401,1163,7
1401,830,8
1401,897,9
1401,1099,10
1401,1225,11
1401,746,12
1401,753,13
1401,393,14
1401,425,15
1401,588,16
1401,610,17
1401,1025,18
1401,327,19
1401,507,20
1401,541,21
1401,223,22
1401,284,23
1401,16,24
1401,187,25
1401,174,26
1401,950,27
1401,142,28
1401,60,29
1402,784,1
1402,1137,2
1402,763,3
1402,663,4
1402,1191,5
1402,1209,6
1402,1163,7
1402,830,8
1402,1098,9
1402,897,10
1402,754,11
1402,619,12
1402,746,13
1402,393,14
1402,425,15
1402,587,16
1402,1025,17
1402,327,18
1402,508,19
1402,541,20
1402,289,21
1402,222,22
1402,15,23
1402,238,24
1402,187,25
1402,173,26
1402,945,27
1402,142,28
1402,60,29
1403,1137,1
1403,783,2
1403,664,3
1403,762,4
1403,1192,5
1403,1212,6
1403,1163,7
1403,830,8
1403,897,9
1403,753,10
1403,1098,11
1403,621,12
1403,393,13
1403,426,14
1403,588,15
1403,1024,16
1403,294,17
1403,327,18
1403,508,19
1403,541,20
1403,223,21
1403,237,22
1403,9,23
1403,186,24
1403,173,25
1403,947,26
1403,142,27
1403,59,28
1404,783,1
1404,1142,2
1404,664,3
1404,763,4
1404,1190,5
1404,1212,6
1404,1163,7
1404,1099,8
1404,830,9
1404,897,10
1404,625,11
1404,753,12
1404,394,13
1404,427,14
1404,587,15
1404,1025,16
1404,327,17
1404,508,18
1404,541,19
1404,223,20
1404,7,21
1404,186,22
1404,173,23
1404,946,24
1404,142,25
1404,59,26
1405,783,1
1405,813,2
1405,1143,3
1405,1209,4
1405,664,5
1405,764,6
1405,1190,7
1405,1162,8
1405,627,9
1405,830,10
1405,898,11
1405,1221,12
1405,1099,13
1405,753,14
1405,745,15
1405,394,16
1405,425,17
1405,588,18
1405,1025,19
1405,508,20
1405,541,21
1405,323,22
1405,223,23
1405,236,24
1405,10,25
1405,186,26
1405,173,27
1405,947,28
1405,142,29
1405,59,30
1406,783,1
1406,1148,2
1406,1209,3
1406,664,4
1406,762,5
1406,1186,6
1406,1164,7
